row_type,section,section_index,section_label,section_sort,specialty_title,service,major_group_code,major_group_name,afsc_family,afsc_code,afsc_code_plain,skill_level_num,skill_level_name,text,page_start,page_end,effective_date,source_file,search_key,join_key_afsc_skill,id
duty,2,2.7,Duties and Responsibilities,002|007,AIRBORNE CRYPTOLOGIC LANGUAGE ANALYST,USAF,1A,AIRCREW OPERATIONS,1A8,1A871,1A871,7,Craftsman/Advanced,Performs ground intelligence duties. Reviews signal intelligence information from airborne missions and correlates additional intelligence data to further refine analytic assessments. Works with other analysts to evaluate information and provide refined analysis as required. Injects new information back into mission planning and preparations processes.,33,35,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A871,1A871|7,4d369d675b0d
duty,2,2.8,Duties and Responsibilities,002|008,AIRBORNE CRYPTOLOGIC LANGUAGE ANALYST,USAF,1A,AIRCREW OPERATIONS,1A8,1A871,1A871,7,Craftsman/Advanced,"Performs office duties as assigned. Duties can include functions such as operations, analysis, mission planning, tactics, training, standardization and evaluations, scheduling, deployment operations, or other administrative, aviation or ISR management functions.",33,35,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A871,1A871|7,c73852eef176
summary,1,1,Specialty Summary,001,AIRBORNE CRYPTOLOGIC LANGUAGE ANALYST,USAF,1A,AIRCREW OPERATIONS,1A8,1A871,1A871,7,Craftsman/Advanced,"Specialty Summary. Operates, evaluates, and manages airborne signals intelligence information systems and operations activities and related intelligence and analysis activities on ground processing systems. Performs identification, acquisition, recording, translating, analyzing, and reporting of assigned voice communications. Provides signals intelligence threat warning support and interfaces with other units. Performs and assists in mission planning. Maintains assigned aviation publications and currency items and is knowledgeable on DoD/Intelligence Community and Air Force Intelligence regulations. Participates in theater and tactical level ISR coordination networks. Transcribes, processes, analyzes, and disseminates ISR information obtained from onboard sensors during mission activities and conducts follow-on analysis of assigned communications as required. Related DoD Occupational Subgroup: 123200.",33,35,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A871,1A871|7,3fa7efe0b024
duty,2,2.1,Duties and Responsibilities,002|001,"AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPERATOR",USAF,1A,,1A8,1A872,1A872,7,Craftsman/Advanced,"Performs and assists in mission planning. Provides mission planning inputs to maximize mission success. Prepares and distributes operational intelligence information to crew. Coordinates mission profile requirements and priorities. Prepares mission data files. Review status of mission aircraft, targets, and air tasking order information. Monitors employment of other assigned air assets and operations.",35,38,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A872,1A872|7,d27678d7304e
duty,2,2.1,Duties and Responsibilities,002|001,"AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPERATOR",USAF,1A,,1A8,1A872,1A872,7,Craftsman/Advanced,"Physical qualification for aircrew duty according to DAFMAN 48-123, Medical Examinations and Standards, Class III medical standards and height requirement. 3.5.",35,38,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A872,1A872|7,3dc792a4f123
duty,2,2.2,Duties and Responsibilities,002|002,"AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPERATOR",USAF,1A,,1A8,1A872,1A872,7,Craftsman/Advanced,"Processes, exploits, analyzes, and disseminates intelligence information in an airborne environment. Operates airborne intelligence systems and executes mission within standard requirements. Conducts environmental surveys of radio frequency spectrum with sophisticated computerized radio receiver suites. Tunes and records data as needed. Annotates electromagnetic events, measures parameters, compares sensor data results with in-flight databases of previously catalogued signals to determine likely emitter source, and determines location of signal. Analyzes structure and content of machine-based communications. Digitally archives key events for follow-on processing. Extracts essential elements of information for reportable significance. Disseminates threat warning information to affected entities via established channels. Maintains logs to document mission results. Prepares in-flight and post-mission reports. Ensures accuracy, completeness, format, and compliance with current directives and mission system performance engineering preventive maintenance programs, and aircrew procedures.",35,38,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A872,1A872|7,896d8bc4228a
duty,2,2.2,Duties and Responsibilities,002|002,"AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPERATOR",USAF,1A,,1A8,1A872,1A872,7,Craftsman/Advanced,"Qualification for aviation service according to AFI 11-402, Aviation and Parachutist Service, Aeronautical Ratings and Aviation Badges. 3.5.",35,38,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A872,1A872|7,21ebfd31c80d
duty,2,2.3,Duties and Responsibilities,002|003,"AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPERATOR",USAF,1A,,1A8,1A872,1A872,7,Craftsman/Advanced,"Provides threat warning and actionable intelligence to customers as required. Achieves and maintains situational awareness of impending/ongoing air, ground, and maritime combat operations. Employs intelligence information systems to satisfy air, ground, and maritime force intelligence and threat warning requirements. Provides threat warning information to aircrews and other agencies. Coordinates with airborne, ground, and maritime agencies to distribute and relay operational threat and identification data. Transmits identification and other mission information. Knowledgeable of U.S. and allied operations such as interception, interdiction, Close Air Support (CAS), Combat Search and Rescue (CSAR), Combat Air Patrol (CAP), reconnaissance, Offensive or Defensive Counter Air (OCA/DCA), Suppression of Enemy Air Defenses (SEAD), and Special Operations Forces (SOF). See MDS specific doctrine mission statements.",35,38,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A872,1A872|7,874fb45eb9bc
duty,2,2.3,Duties and Responsibilities,002|003,"AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPERATOR",USAF,1A,,1A8,1A872,1A872,7,Craftsman/Advanced,"Specialty requires routine access to Tier 5 (T5) information, systems, or similar classified environments. 3.5.",35,38,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A872,1A872|7,931aaa8954e2
duty,2,2.3,Duties and Responsibilities,002|003,"AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPERATOR",USAF,1A,,1A8,1A872,1A872,7,Craftsman/Advanced,"1. Completion of a current T5 Investigation IAW DoDM 5200.02, AFMAN 16-1405, Air Force Personnel Security Program. NOTE: Award of the entry level without a completed T5 Investigation is authorized provided an interim Top Secret security clearance has been granted according to DoDM 5200.02, AFMAN 16 -1405. 3.5.",35,38,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A872,1A872|7,edf6080d5022
duty,2,2.3,Duties and Responsibilities,002|003,"AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPERATOR",USAF,1A,,1A8,1A872,1A872,7,Craftsman/Advanced,"2. Must successfully complete a polygraph examination to meet customer mission access eligibility requirements. NOTE: Airmen unable to maintain T5 Investigation, unable to complete polygraph or gain mission access to systems and or facilities will be retrained or separated. Begin the process no later than day 365 of lack of access. 36",35,38,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A872,1A872|7,a3bb710be193
duty,2,2.4,Duties and Responsibilities,002|004,"AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPERATOR",USAF,1A,,1A8,1A872,1A872,7,Craftsman/Advanced,Coordinates and exchanges identification information. Coordinates with aerospace rescue and recovery services and operations. Maintains liaison with reporting agencies required for mission execution.,35,38,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A872,1A872|7,1991cb06ac12
duty,2,2.5,Duties and Responsibilities,002|005,"AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPERATOR",USAF,1A,,1A8,1A872,1A872,7,Craftsman/Advanced,"Perform aircrew duties. Demonstrates and maintains proficiency in emergency equipment use and procedures, and egress. Performs pre-flight, through-flight, and post-flight inspections. Operates aircraft systems and equipment, such as electrical, interphone, door, and exits. Performs preventive maintenance on mission equipment. Ensures equipment and resources are externally clean, functional, and free from safety hazard. Reports malfunctions and observations. Supervises loading and off-loading of classified material and personal aircrew gear. Applies restraint devices, such as cargo straps and nets, to prevent shifting during flight. Ensures access to escape exits.",35,38,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A872,1A872|7,73f33277f1ca
duty,2,2.6,Duties and Responsibilities,002|006,"AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPERATOR",USAF,1A,,1A8,1A872,1A872,7,Craftsman/Advanced,Performs ground intelligence duties. Reviews signals information from airborne missions and correlates additional intelligence data to further refine analytic assessments. Works with other analysts to evaluate information and provide refined analysis as required. Injects new information back into mission planning and preparations processes.,35,38,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A872,1A872|7,f250c0b09798
duty,2,2.7,Duties and Responsibilities,002|007,"AIRBORNE INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (ISR) OPERATOR",USAF,1A,,1A8,1A872,1A872,7,Craftsman/Advanced,"Performs office duties as assigned. Duties can include functions such as operations, analysis, mission planning, tactics, training, standardization and evaluations, scheduling, deployment operations, or other administrative, aviation or ISR management functions 3. Specialty Qualifications: 3.1. Knowledge. ISR operations and related Cryptologic support to national agencies, service Cryptologic elements and theater elements; joint service relationships and operations concepts; organization of national intelligence structure, tasking strategies; radio propagation and modulation theory; radio communications networks, operations, and techniques; collection and processing procedures; signals and traffic analysis techniques; tasking strategies; reporting concepts, formats and procedures; mission planning and management; basic computer and electronic equipment operations; and methods for handling, distributing and safeguarding information and aircraft emergency equipment and procedures. 3.2. Education. For entry into specialty completion of high school or general educational development equivalency is mandatory. Also, completion of courses in advanced mathematics, computers, electronics, and typing is desirable. 35 3.3. Training. For award of AFSC 1A832, completion of the Aircrew Fundamentals Course; Airborne Intelligence, Surveillance, and Reconnaissance Operator Fundamentals Course; the Apprentice Airborne Intelligence, Surveillance, and Reconnaissance Operator Course and the designated survival schools are mandatory. 3.4. Experience. The following experience is mandatory for award of the AFSC indicated: 3.4.1. Qualification in and possession of AFSC 1A832. Completion of IQT with a valid Form 8. Completion of I-CDP and twelve months experience performing or supervising airborne Intelligence Surveillance Reconnaissance functions. 3.4.2. 1A872. Qualification in and possession of AFSC 1A852. Valid Form 8. Completion of I-CDP and twelve months experience performing or supervising airborne Intelligence Surveillance Reconnaissance functions. 3.5. Other. The following are mandatory as indicated: 3.5.1. For entry into this specialty: 3.5.1.1. No record or history of temporomandibular joint pain or disorder. 3.5.1.2. See attachment 4 for additional entry requirements. 3.5.2. For entry, award, and retention of these AFSCs: 3.5.",35,38,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,1A872,1A872|7,db549bc3ddc3
